relative_path,Full Path,Corrected,absolute_path,data_type,Species 1,Species 2,Species 3,Species 1 Count,Species 2 Count,Species 3 Count,Species 1 Distance,Species 2 Distance,Species 3 Distance,Species 1 Activity,Species 2 Activity,Species 3 Activity,Weather,Water Conditions,Water Notes,Temp [C],Notes,DateTime
Willanch TG\4-6-22 to 5-1-22\04260779.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260779.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 8:15
Willanch TG\4-6-22 to 5-1-22\04260780.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260780.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 8:30
Willanch TG\4-6-22 to 5-1-22\04260781.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260781.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 8:45
Willanch TG\4-6-22 to 5-1-22\04260782.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260782.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 9:00
Willanch TG\4-6-22 to 5-1-22\04260783.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260783.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Podiceps grisegena,,,1,,,Near,,,Swimming,,,Partly Cloudy,Calm,,7,,4/26/2022 9:15
Willanch TG\4-6-22 to 5-1-22\04260784.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260784.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 9:30
Willanch TG\4-6-22 to 5-1-22\04260785.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260785.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 9:45
Willanch TG\4-6-22 to 5-1-22\04260786.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260786.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 10:00
Willanch TG\4-6-22 to 5-1-22\04260787.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260787.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 10:15
Willanch TG\4-6-22 to 5-1-22\04260788.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260788.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 10:30
Willanch TG\4-6-22 to 5-1-22\04260789.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260789.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 10:45
Willanch TG\4-6-22 to 5-1-22\04260790.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260790.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 11:00
Willanch TG\4-6-22 to 5-1-22\04260791.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260791.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 11:15
Willanch TG\4-6-22 to 5-1-22\04260792.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260792.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Flying,,,Partly Cloudy,Calm,,11,,4/26/2022 11:30
Willanch TG\4-6-22 to 5-1-22\04260793.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260793.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 11:45
Willanch TG\4-6-22 to 5-1-22\04260794.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260794.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 12:00
Willanch TG\4-6-22 to 5-1-22\04260795.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260795.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 12:15
Willanch TG\4-6-22 to 5-1-22\04260796.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260796.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 12:30
Willanch TG\4-6-22 to 5-1-22\04260797.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260797.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Perching,,,Partly Cloudy,Calm,,11,,4/26/2022 12:45
Willanch TG\4-6-22 to 5-1-22\04260798.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260798.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 13:00
Willanch TG\4-6-22 to 5-1-22\04260799.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260799.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 13:15
Willanch TG\4-6-22 to 5-1-22\04260800.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260800.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Fishing,,,Sunny,Calm,,14,,4/26/2022 13:30
Willanch TG\4-6-22 to 5-1-22\04260801.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260801.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Perching,,,Sunny,Calm,,14,,4/26/2022 13:45
Willanch TG\4-6-22 to 5-1-22\04260802.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260802.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Perching,,,Sunny,Calm,,16,,4/26/2022 14:00
Willanch TG\4-6-22 to 5-1-22\04260803.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260803.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,2,,,Near,,,Walking,,,Sunny,Calm,,17,,4/26/2022 14:15
Willanch TG\4-6-22 to 5-1-22\04260804.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260804.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 14:30
Willanch TG\4-6-22 to 5-1-22\04260805.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260805.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 14:45
Willanch TG\4-6-22 to 5-1-22\04260806.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260806.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 15:00
Willanch TG\4-6-22 to 5-1-22\04260807.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260807.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 15:15
Willanch TG\4-6-22 to 5-1-22\04260808.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260808.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 15:30
Willanch TG\4-6-22 to 5-1-22\04260809.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260809.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 15:45
Willanch TG\4-6-22 to 5-1-22\04260810.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260810.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 16:00
Willanch TG\4-6-22 to 5-1-22\04260811.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260811.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 16:15
Willanch TG\4-6-22 to 5-1-22\04260812.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260812.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 16:30
Willanch TG\4-6-22 to 5-1-22\04260813.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260813.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Perching,,,Partly Cloudy,Calm,,22,,4/26/2022 16:45
Willanch TG\4-6-22 to 5-1-22\04260814.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04260814.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/26/2022 17:00
Willanch TG\4-6-22 to 5-1-22\04270815.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270815.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 7:30
Willanch TG\4-6-22 to 5-1-22\04270816.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270816.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 7:45
Willanch TG\4-6-22 to 5-1-22\04270817.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270817.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 8:00
Willanch TG\4-6-22 to 5-1-22\04270818.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270818.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 8:15
Willanch TG\4-6-22 to 5-1-22\04270819.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270819.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Podiceps grisegena,,,3,,,Near,,,Swimming,,,Sunny,Calm,,5,,4/27/2022 8:30
Willanch TG\4-6-22 to 5-1-22\04270820.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270820.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 8:45
Willanch TG\4-6-22 to 5-1-22\04270821.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270821.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 9:00
Willanch TG\4-6-22 to 5-1-22\04270822.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270822.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 9:15
Willanch TG\4-6-22 to 5-1-22\04270823.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270823.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 9:30
Willanch TG\4-6-22 to 5-1-22\04270824.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270824.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 9:45
Willanch TG\4-6-22 to 5-1-22\04270825.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270825.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 10:00
Willanch TG\4-6-22 to 5-1-22\04270826.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270826.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 10:15
Willanch TG\4-6-22 to 5-1-22\04270827.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270827.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 10:30
Willanch TG\4-6-22 to 5-1-22\04270828.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270828.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 10:45
Willanch TG\4-6-22 to 5-1-22\04270829.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270829.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 11:00
Willanch TG\4-6-22 to 5-1-22\04270830.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270830.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 11:15
Willanch TG\4-6-22 to 5-1-22\04270831.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270831.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 11:30
Willanch TG\4-6-22 to 5-1-22\04270832.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270832.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 11:45
Willanch TG\4-6-22 to 5-1-22\04270833.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270833.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 12:00
Willanch TG\4-6-22 to 5-1-22\04270834.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270834.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 12:15
Willanch TG\4-6-22 to 5-1-22\04270835.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270835.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 12:30
Willanch TG\4-6-22 to 5-1-22\04270836.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270836.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 12:45
Willanch TG\4-6-22 to 5-1-22\04270837.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270837.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 13:00
Willanch TG\4-6-22 to 5-1-22\04270838.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270838.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 13:15
Willanch TG\4-6-22 to 5-1-22\04270839.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270839.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Branta canadensis,,,5,,,Near,,,Walking,,,Sunny,Calm,,16,,4/27/2022 13:30
Willanch TG\4-6-22 to 5-1-22\04270840.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270840.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 13:45
Willanch TG\4-6-22 to 5-1-22\04270841.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270841.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 14:00
Willanch TG\4-6-22 to 5-1-22\04270842.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270842.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 14:15
Willanch TG\4-6-22 to 5-1-22\04270843.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270843.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 14:30
Willanch TG\4-6-22 to 5-1-22\04270844.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270844.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 14:45
Willanch TG\4-6-22 to 5-1-22\04270845.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270845.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 15:00
Willanch TG\4-6-22 to 5-1-22\04270846.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270846.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 15:15
Willanch TG\4-6-22 to 5-1-22\04270847.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270847.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 15:30
Willanch TG\4-6-22 to 5-1-22\04270848.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270848.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 15:45
Willanch TG\4-6-22 to 5-1-22\04270849.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270849.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 16:00
Willanch TG\4-6-22 to 5-1-22\04270850.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270850.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 16:15
Willanch TG\4-6-22 to 5-1-22\04270851.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270851.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 16:30
Willanch TG\4-6-22 to 5-1-22\04270852.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270852.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 16:45
Willanch TG\4-6-22 to 5-1-22\04270853.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04270853.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/27/2022 17:00
Willanch TG\4-6-22 to 5-1-22\04280854.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280854.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 7:30
Willanch TG\4-6-22 to 5-1-22\04280855.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280855.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 7:45
Willanch TG\4-6-22 to 5-1-22\04280856.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280856.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 8:00
Willanch TG\4-6-22 to 5-1-22\04280857.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280857.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Branta canadensis,,,2,,,Near,,,Fishing,,,Sunny,Calm,,6,,4/28/2022 8:15
Willanch TG\4-6-22 to 5-1-22\04280858.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280858.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 8:30
Willanch TG\4-6-22 to 5-1-22\04280859.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280859.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Podiceps grisegena,,,1,,,Near,,,Swimming,,,Overcast,Calm,,7,,4/28/2022 8:45
Willanch TG\4-6-22 to 5-1-22\04280860.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280860.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 9:00
Willanch TG\4-6-22 to 5-1-22\04280861.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280861.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 9:15
Willanch TG\4-6-22 to 5-1-22\04280862.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280862.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 9:30
Willanch TG\4-6-22 to 5-1-22\04280863.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280863.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 9:45
Willanch TG\4-6-22 to 5-1-22\04280864.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280864.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 10:00
Willanch TG\4-6-22 to 5-1-22\04280865.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280865.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 10:15
Willanch TG\4-6-22 to 5-1-22\04280866.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280866.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 10:30
Willanch TG\4-6-22 to 5-1-22\04280867.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280867.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 10:45
Willanch TG\4-6-22 to 5-1-22\04280868.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280868.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 11:00
Willanch TG\4-6-22 to 5-1-22\04280869.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280869.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 11:15
Willanch TG\4-6-22 to 5-1-22\04280870.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280870.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 11:30
Willanch TG\4-6-22 to 5-1-22\04280871.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280871.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 11:45
Willanch TG\4-6-22 to 5-1-22\04280872.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280872.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 12:00
Willanch TG\4-6-22 to 5-1-22\04280873.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280873.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 12:15
Willanch TG\4-6-22 to 5-1-22\04280874.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280874.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 12:30
Willanch TG\4-6-22 to 5-1-22\04280875.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280875.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 12:45
Willanch TG\4-6-22 to 5-1-22\04280876.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280876.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 13:00
Willanch TG\4-6-22 to 5-1-22\04280877.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280877.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 13:15
Willanch TG\4-6-22 to 5-1-22\04280878.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280878.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 13:30
Willanch TG\4-6-22 to 5-1-22\04280879.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280879.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 13:45
Willanch TG\4-6-22 to 5-1-22\04280880.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280880.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 14:00
Willanch TG\4-6-22 to 5-1-22\04280881.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280881.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 14:15
Willanch TG\4-6-22 to 5-1-22\04280882.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280882.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 14:30
Willanch TG\4-6-22 to 5-1-22\04280883.JPG,C:\Tidegate Project Images\Willanch TG\4-6-22 to 5-1-22\04280883.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,4/28/2022 14:45
